lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,void,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,,1
c887933c23f24bb285e67ad892bdb892,golden_rill,0880056d2ab54969bf409260ece01cd8,863824f344784dbfae9908346c374113_a33c88516b5e4b959d0f26706014ab11,d1c5774120ee4b70912c714177d6db8c,863824f344784dbfae9908346c374113_a33c88516b5e4b959d0f26706014ab11,c887933c23f24bb285e67ad892bdb892,,1
translocation,translocation,summoning,summoning,transmutation,transmutation,translocation,,1
lurkroom_819777a8de11402cb2e12968228f08f9_592c4920e2c442ae8fcb2f296441c9ad,stone,lurkroom_5651497b68064c9fb15e33fee296418b_395b05787dc241aead9d6d3f841bda84,lurkroom_819777a8de11402cb2e12968228f08f9_592c4920e2c442ae8fcb2f296441c9ad,lurkroom_819777a8de11402cb2e12968228f08f9_0fe933e54ad64ec6a51038037e9bbf82,lurkroom_819777a8de11402cb2e12968228f08f9_2699a1358ec84784b002467c6c0803ae,lurkroom_819777a8de11402cb2e12968228f08f9_592c4920e2c442ae8fcb2f296441c9ad,,1
227167c64d0a4c7db157aae723c58ee6,water_light,7ad069b978924b95838042cfd2f0585e,56bcd381397e49eca79be5929a4baa30,1766526d68d340ac91eef623730e369f,43a49165d60341e9b74b557ca60a5965,227167c64d0a4c7db157aae723c58ee6,,1
265815d98a2740968e382381497ed06c,golden_rill,b150cabb2b17431b801f3436f7e904e9,960bbe156cb3402f99b21ef453456841,9322720cb8ee41e1a0531a22e8d4fe56,960bbe156cb3402f99b21ef453456841,265815d98a2740968e382381497ed06c,,1
a10e7c2a2c124e97a09e660475ea34ab,golden_rill,b03e8aab7e1246a2bde812de0697aeef,3c15908803eb43139771def9bf22f192,bc0ab671d2fa4d3f935071e3fabcf6c5,3c15908803eb43139771def9bf22f192,a10e7c2a2c124e97a09e660475ea34ab,,1
887f8af0faff40c19bd7d7604cac0303,grass,8f721f39986040409affbb91ffdb28ca,1eff4750aa1e4d38ac6ac00a7a6ea5cc,887f8af0faff40c19bd7d7604cac0303,5c7e1657c6c84d80ba5638bd5f0c0af5,887f8af0faff40c19bd7d7604cac0303,,1
5f4ef135afba4a7c8abb809e37ccced7,golden_rill,d68090575a964737ba79dbfdb7fced55,c1b6246ad74546dfbae130268db9e0f1,0ef130e8c35248cfa08261a6ce0de44a,c1b6246ad74546dfbae130268db9e0f1,5f4ef135afba4a7c8abb809e37ccced7,,1
c39117d4535c4386840c00fd12fa4cf7,golden_rill,c6d07523e01f4f97b6aeceb3708eaf60,08c83913f620461ba0450468cea2678a_09fefa17a5c142159b8d2c8ebe21cd5c,c0df1d8b9317413b8eb69ebaf96d7e48,08c83913f620461ba0450468cea2678a_09fefa17a5c142159b8d2c8ebe21cd5c,c39117d4535c4386840c00fd12fa4cf7,,1
cd9a2fb1e4fa4d82bb8a37c8a3fd666c,stone,a2ecf6799ac540e4bf6f1407d1687af3,21eb2303649b46238e4d5d5c45f62292,efe39aff9d2048f7b4e4473a0598bf29,a8a9d342ccdb4e878a413f3e736cfd31,cd9a2fb1e4fa4d82bb8a37c8a3fd666c,,1
337f6188f2f04ab481592ffa75e08efc_d97923ca9d0542d7b4caa726c89dd07a,void,337f6188f2f04ab481592ffa75e08efc_5f889bf0121044a7af99a231617de361,337f6188f2f04ab481592ffa75e08efc_a66ae0f2ed8140c0b1a84567bef0fc4b,337f6188f2f04ab481592ffa75e08efc_d80ad7645fce4b44aea2a82710b1b355,337f6188f2f04ab481592ffa75e08efc_d97923ca9d0542d7b4caa726c89dd07a,337f6188f2f04ab481592ffa75e08efc_d97923ca9d0542d7b4caa726c89dd07a,,1
2c0256c0a5ec458d8928eb42b8a0aed4,rill,da7ed64fbb1f4777b6f91dfa1ea40781,834d8f1806494c27b896c2e812be6125,faad69a77122420aa560e86451cf61c0,834d8f1806494c27b896c2e812be6125,2c0256c0a5ec458d8928eb42b8a0aed4,,1
ba61b25700024f6ea4bd8c04ac512050,golden_rill,4b6fec1b8f3e4e1f88997115394af657,rill_blue,d94cbbab77804a34b8a2a98f4d4bc564,rill_blue,ba61b25700024f6ea4bd8c04ac512050,,1
b1067fdb9d7f43449c8e01c61de2041c_b28c16f8221c4937a3adbfd386b50473,void,b1067fdb9d7f43449c8e01c61de2041c_ca2ba6780aed43a0be44c9477fa89c62,b1067fdb9d7f43449c8e01c61de2041c_8eec8bfa5a8d4e0bbbc0bb431e132ee6,b1067fdb9d7f43449c8e01c61de2041c_665b22f8f56b42cd8ee0da1036178a57,b1067fdb9d7f43449c8e01c61de2041c_b28c16f8221c4937a3adbfd386b50473,b1067fdb9d7f43449c8e01c61de2041c_b28c16f8221c4937a3adbfd386b50473,,1
8db8279ef3214b64ade0c3e60b14dc3f,water_light,2ed4f1eac6ea4a99accf53ecdea1087b,4cbe4054bf5547e880d4294148309099,884977daf88f4b148d2013233b1edf05,b14905f52b46438d88b8602537e73eef,8db8279ef3214b64ade0c3e60b14dc3f,,1
3b2b4b389b5a408689a36a092c80e964,stone,84f6b716958d4450a87b64ca7aaf3a0e,48583e2539024eb4bcdb192d7b16d3cf,6fc3de3d2f134b6699af1c71adfcad2a,3b2b4b389b5a408689a36a092c80e964,3b2b4b389b5a408689a36a092c80e964,,1
99e774120bc54d7ea3d009a254092a8c_8e1911ce6a7c45a881489354d05caa51,void,99e774120bc54d7ea3d009a254092a8c_3f246a4eb9fc4b72af17aa14c56e60fe,99e774120bc54d7ea3d009a254092a8c_39e32caae4f1445ca23df2b5fef6a6e5,99e774120bc54d7ea3d009a254092a8c_5bec9241438c4874a8f954ae85e9d7e2,99e774120bc54d7ea3d009a254092a8c_eye,99e774120bc54d7ea3d009a254092a8c_8e1911ce6a7c45a881489354d05caa51,tut popo poporo/ tut po poro,1
65d054c59bf64237a820cf20be3cef19,golden_rill,4dcbbb4e3c454d359bceae3c7cfd6799,a680fd8d48a84b7ba4cf9493fa7791d3,7e3cabdf648d45aa9cd2b72767a23ee6,a680fd8d48a84b7ba4cf9493fa7791d3,65d054c59bf64237a820cf20be3cef19,,1
101fb337cf984250b3cd32cd22834c22,grass,10a0f4f7acc947b7b8aae98fd2ea28f8,797cf37dcf2b41a9908a2f8265ad8507,4cc5690e5c85424791ab85ac8b65d4c3,101fb337cf984250b3cd32cd22834c22,101fb337cf984250b3cd32cd22834c22,,1
181d7fc15d654b92a0cee555c6eeedc6,grass,822c2babd44b46d39449cc2fd098f691,2b6cfa151dab4491811ba00f0cd920c8,f68feb30ae434ceaa7be8901fbdec2e6,fd42d9d71a19495bb28e7c0d6c052324,181d7fc15d654b92a0cee555c6eeedc6,,1
5a26eeab3ea14b2fbc6a7d4ed2f4559c,slime,1521980feabc46fcb10c3bc9d4c53d5f,14489831b6e6420f8047f5f6942ec93f,c6790bf04e92485aa823b15efaaa2b2c,3c15908803eb43139771def9bf22f192,5a26eeab3ea14b2fbc6a7d4ed2f4559c,,1
983ac249deb340ea9ce9d054c81181b4,golden_rill,5cc98ca73a03493da3ade551b992fba4,466e4ccb64d54f5ca63396965cf9c3eb,cf9070fa10e74e00aed2f979eefa376a,466e4ccb64d54f5ca63396965cf9c3eb,983ac249deb340ea9ce9d054c81181b4,,1
8b9c2329246a4b3fbddc1c5cfe6275d2,grass,bc655801f8c74ef5bfb5d808503928e7,8b9c2329246a4b3fbddc1c5cfe6275d2,38da4ba2faa5402e8123d044952b91cc,a43111791a3741d9987bf8d7eee3290c,8b9c2329246a4b3fbddc1c5cfe6275d2,,1
632e0be4adeb47f5b2f10272e9bd4bba,golden_rill,babdf93a3de94b01a11bfd73338ecea9,ac762a5fc77f4760a417197094c4b1b9,b36e96cc83a64df3b90250e4c55c52e9,ac762a5fc77f4760a417197094c4b1b9,632e0be4adeb47f5b2f10272e9bd4bba,,1
e421ccdf83d24ef1b8d357868e6e9eaf,golden_rill,487fc07d6ee04f51921cb6a360146ee3,38bb4d32af774ab0a939e47768df6d8f_d5d0a79e6280434cb244c01f62cca882,fb0bf95a54aa403895e9b602dd42716e,38bb4d32af774ab0a939e47768df6d8f_d5d0a79e6280434cb244c01f62cca882,e421ccdf83d24ef1b8d357868e6e9eaf,,1
f67ffc83cb4942b8acfe2595bf2ab414,grass,c990048f3d2b4c88bcfdf360a8bfa300,66c88ee094c64a72b1f0050dcb7b87ce,f67ffc83cb4942b8acfe2595bf2ab414,1eff4750aa1e4d38ac6ac00a7a6ea5cc,f67ffc83cb4942b8acfe2595bf2ab414,,1
a018086554174279b76352167959d87e,altar,59bbf3a92fec4b16b14b65cd275c174d,7529de58dfce4308b83fff196517f075,0dd58354e42c41e9bd627169aaf04142,beab4a261ce74688a5bb1e558cc9b4ff,a018086554174279b76352167959d87e,,1
30dc2c92a362497e81a0d07959563b54,golden_rill,ea35a43007924d3fa5afdc52987850ab,23d86af2fb5f404f9c59cbad89b813f1,f9ef513ad4d848f4a5c46144155a0ac0,23d86af2fb5f404f9c59cbad89b813f1,30dc2c92a362497e81a0d07959563b54,,1
b685a11b61194518a01db1752a2b04cd,golden_rill,af132750b31741e284508455488b7a5f,pocky_c944d87968324f929ba0047b4eea6ca8,96b908439445423e8634f7c14d1dc62b,pocky_c944d87968324f929ba0047b4eea6ca8,b685a11b61194518a01db1752a2b04cd,,1
a77d83875b384ea6ba79eab5b3df0fd7,golden_rill,190c536f3ab9499caa7c0996734dc061,84b0fa6492d94e438b7dd335d1c7e4a9,ddc6b509d201430aa5b51cd8a7fbc762,84b0fa6492d94e438b7dd335d1c7e4a9,a77d83875b384ea6ba79eab5b3df0fd7,,1
0a98d08c8d3c4def96fa337f3e71c4ec,golden_rill,99acd26b01144211bfbf78c61caeb45b,81ed743f6bb94c25a008ee48a6251b11,a3ce928e583c4904a9353746e1185313,81ed743f6bb94c25a008ee48a6251b11,0a98d08c8d3c4def96fa337f3e71c4ec,,1
3b75656751c54bec9ef3fa6e6f0ed3b0,golden_rill,a0261dc674a346f6800826a4c4a9f8b6,99e774120bc54d7ea3d009a254092a8c_2ae9d0284d5540a9b94d158c12e69ac2,a0173f2662354272ab04ef8a08111bfc,99e774120bc54d7ea3d009a254092a8c_2ae9d0284d5540a9b94d158c12e69ac2,3b75656751c54bec9ef3fa6e6f0ed3b0,,1
0a78e4386ce74aada9f497f586711aab,golden_rill,e110119638a84fecaa9aafc39c795762,b33cd7a349e646a4a428f2731235a335,4680586305e5463db7346c7ef112954e,b33cd7a349e646a4a428f2731235a335,0a78e4386ce74aada9f497f586711aab,,1
46a3ac2737e04042a96826ac4751094c,golden_rill,c8aef505cae04bfda8bba83062ef56dc,86b509b4a4a1489693ff6475ef5d50eb,78e8f4505fcc45f689d0dbecf3e0d2e2,86b509b4a4a1489693ff6475ef5d50eb,46a3ac2737e04042a96826ac4751094c,,1
4a1571ad69414141947007dd10d0d24d,golden_rill,40ac9c892b674204ba066a824a370148,96cac5c566b74c269c58a7931b79345f,a75456cfce494c9bb50880a96c7aed53,96cac5c566b74c269c58a7931b79345f,4a1571ad69414141947007dd10d0d24d,,1
3e16b848633945ceb54a5ef03cef081a,golden_rill,8b6b31eeac394484a6e8a382058043bb,acce30bd36af499aaf902118ad76788d,0502c4b50c7247f5ba283dacd7933089,acce30bd36af499aaf902118ad76788d,3e16b848633945ceb54a5ef03cef081a,,1
6f5037b725184f33ac3af5f7af446b88,poison,e3a5f8eaacd2437da5125fec446def36,cdd2d32c42f44dd0af4101c0d2f69fd0,d3b6d62d52c943ba9cdd2f2128071dff,413f0b0f29f34dcc91bc3a40d4719c46,6f5037b725184f33ac3af5f7af446b88,,1
a947580cba254d3cb2ed329c84ce41bb,golden_rill,c69d8ee7a8a343fc9d16f7fbb3dc764c,2f1d76db953a4f9bb4e08c139ee373be,b2392c9dba1a4b96b227dab967d57dfb,2f1d76db953a4f9bb4e08c139ee373be,a947580cba254d3cb2ed329c84ce41bb,,1
728e1aee1a4d4b15ad30bc1a9ce5d9be_345099c4762b43178d34cdeda3f1982a,darkness,728e1aee1a4d4b15ad30bc1a9ce5d9be_345099c4762b43178d34cdeda3f1982a,728e1aee1a4d4b15ad30bc1a9ce5d9be_d42cda430bad46b9a535da88aaac8e7b,728e1aee1a4d4b15ad30bc1a9ce5d9be_80f6082e887c44039de48adf744709c6,728e1aee1a4d4b15ad30bc1a9ce5d9be_9770d484e3264dd5a1eabcc5223d2678,728e1aee1a4d4b15ad30bc1a9ce5d9be_345099c4762b43178d34cdeda3f1982a,,1
d3e842109654411da3dfacca0929f114,water_light,75b6e75a9a0047708edd6f13c46697fd,bbbc1b76f94342dabda4c82fc49f7474,82686f2c476a403582939d1057226d27,39d77993c200432d80d55854002008be,d3e842109654411da3dfacca0929f114,,1
acd88d7d37074a4c949477b3ba54d6a4,grass,0cf35be12fd949228c266bc1014bb56d,6d0466e0906948999950a56036cf779a,7286348a8195469c9c5aa6836898c8b8,fdf5650680c14e6c958fee349bb550e2,acd88d7d37074a4c949477b3ba54d6a4,,1
d59fce70f9864060b5888c1ef3b57891,grass,3ae1c1cff8c64f49b95f30d72cb12d54,cb5a142ce7a94db78b3e7234f51b8b36,154c49a510694fabb59939a03b599d1c,8903339bca6641cc88a032e929d785ce,d59fce70f9864060b5888c1ef3b57891,,1
47ccae5a67704d3b895727996f3dd497,golden_rill,8c90ea66187342f18e373c75c1fea095,338e7bb1f7244a25a20e9365c7b74f11,00d5240539c443d5891cffad9d7d80a8,338e7bb1f7244a25a20e9365c7b74f11,47ccae5a67704d3b895727996f3dd497,,1
9e5544454ea4414cb85e57597097a775,golden_rill,78a0220d3f69483794157d19f264987d,0647ad09b13e4314b3e34d545c91149f,5232486a4d4e45ab95570ff066c25da7,0647ad09b13e4314b3e34d545c91149f,9e5544454ea4414cb85e57597097a775,,1
4e0401d12dee402d910434d500883a1f,golden_rill,d28f703be5f04e108425144d11396230,12ced27a75b845a99debc0d68cca19fb,90e531510f2349e696755f51c635521c,12ced27a75b845a99debc0d68cca19fb,4e0401d12dee402d910434d500883a1f,,1
21da9bc326054f48a4fdd2859e048c65,golden_rill,8f7b136268c446a7886629b394a6f8e8,b4f6fcf115264f8c82beee2bf81fabac,32c0196c117c4dd4b5a69c57f15b3c27,b4f6fcf115264f8c82beee2bf81fabac,21da9bc326054f48a4fdd2859e048c65,,1
fce53d0eeb3c4aefbf5677feeec7486d,water_light,0499f7ab0762493dab6dcc702e9b1cac,967bb7d40f3a4d1f95272cbcc0e2ad7a,665ded3e9abb448f99fbee75353f2a7e,4597a4189f81479c960b3c4d464b7fe4,fce53d0eeb3c4aefbf5677feeec7486d,,1
lurkroom_23103f5eb08b49bb8274662c49671562_c416e088d64b464c92a8194e7fe3788c,cobble,lurkroom_6c9a9dc3f2854103a18a00908a44906b_fb6554f9679d47c9a928bc046f6358b5,lurkroom_23103f5eb08b49bb8274662c49671562_3a484de0d31744f39708574a421b8bba,lurkroom_23103f5eb08b49bb8274662c49671562_b06d4499d0ed448db5de567006a88724,lurkroom_23103f5eb08b49bb8274662c49671562_c416e088d64b464c92a8194e7fe3788c,lurkroom_23103f5eb08b49bb8274662c49671562_c416e088d64b464c92a8194e7fe3788c,,1
87830c70e9594a8f95afb4a5a98f5418,golden_rill,16e9cd3f1ee54ae69de703867729679c,f8e92e22bf2b443a938a9f7539ddd9c3,a3bfa62dc5904b81ab30bcc62aef6f1e,f8e92e22bf2b443a938a9f7539ddd9c3,87830c70e9594a8f95afb4a5a98f5418,,1
e6894e69db1d44b8a79d11a375dc228c,golden_rill,c6e7569dfb3e429486c4da08bcd60ffb,07fefc7db4d9431aaf2c2616d0913d4f,5ecd9f70d2aa4cd4a029c2bee2d83a0c,07fefc7db4d9431aaf2c2616d0913d4f,e6894e69db1d44b8a79d11a375dc228c,,1
be5cdb50e2fd4ee3b451901370de4955,stone,78252d450f0740a6b1ea821ec8a297ee,a9515c9f399b4984981f4d5dbbe88ab3,06dfa17adeac484babbf1d603dde5a2e,efc0abbb55d4423a990523c9e7d72856,be5cdb50e2fd4ee3b451901370de4955,,1
1c4ac08b6aeb4ad08868fcabec8ceea4,darkness,a041f97064b2420ba32b79c4d98612a6,def67a62e90548f7828f19b5ed920684,e86c658b8851446fb7c5cf0b8fa8b939,1c4ac08b6aeb4ad08868fcabec8ceea4,1c4ac08b6aeb4ad08868fcabec8ceea4,,1
62d0e9134da74b40b1e28563b84d0035,grass,18746571dc964adba18f7ddd2be57108,24fb8a45a56f4a22a27b4c9724980fd4,start,33901307b0434881b64cb1ce25d1224c,62d0e9134da74b40b1e28563b84d0035,,1
d24cfb0027344bbd8e0579bfec9db810,void,hallway_right_right,1fe466f522ba4f2e8bf053b38645a897,dc2c0971087f46919206121d2f513d33,7d4fe110baa34bbebd0c2be993b218f8,d24cfb0027344bbd8e0579bfec9db810,,1
d68a066009be4cc283ea6fa41653cdf4,golden_rill,739d283e7af946b7b748253f63899fd1,728e1aee1a4d4b15ad30bc1a9ce5d9be_8e8f0ee533f544f1bec59e8a145a52dd,b29ea121d8214c539da3210593d8b462,728e1aee1a4d4b15ad30bc1a9ce5d9be_8e8f0ee533f544f1bec59e8a145a52dd,d68a066009be4cc283ea6fa41653cdf4,,1
78fc66bfa0714539b1e343614c1c17d4,golden_rill,b5334e6b77184eef85f954612216df77,d6bedc9cc0034eee8f064cb3c400f987_09006743e70a42ab9b4840e0a5832ba5,b3398cfea0fa4029ab568f168bd0ad8c,d6bedc9cc0034eee8f064cb3c400f987_09006743e70a42ab9b4840e0a5832ba5,78fc66bfa0714539b1e343614c1c17d4,,1
8fc6275d8be744a49e8f80a2a07b7cb7,golden_rill,dc6f0d6af5364954a52a0c7a416243d6,lurkroom_73901d78b1a441a0a21d8449263a623c_ac656baa83a745d9b3b5be539365dfef,7aca8fe315d24424ad856e18f66b98ed,lurkroom_73901d78b1a441a0a21d8449263a623c_ac656baa83a745d9b3b5be539365dfef,8fc6275d8be744a49e8f80a2a07b7cb7,,1
vovo_right,arch,void,void,6c6af84171e34e4db3d6834b4c08f813,void,vovo_right,,1
1d38ca8e7f484ef4b897742db3c03eaf,golden_rill,43e4e67ab4744b61bd554daf994608cb,d0e1d3154c0440338e08a6afead0abb4,8b648971a1b4489e870c3986575342f6,d0e1d3154c0440338e08a6afead0abb4,1d38ca8e7f484ef4b897742db3c03eaf,,1
f3c7eae14b3744438a78837951eb162f,slime,5030c47b12c8407c9599c7b5bbc3f9bc,ea8902c59e4e486b851173a0793f1267,5f233a3c1e4440a39befa47725b461ce,9bc9acf84bfe45919485cf7a98d10878,f3c7eae14b3744438a78837951eb162f,,1
691ee537aed64b5d88b505b1f71d9e1e,golden_rill,8d25091b2f8f4ed88fdd8ecf784720fe,37391a379d7249c58d9690d181b36a8e,9f6adaf9c060457f8e2f1a3755563b32,37391a379d7249c58d9690d181b36a8e,691ee537aed64b5d88b505b1f71d9e1e,,1
0da3bab2021f455ca8cda8286f991af8,golden_rill,e1693217730d455f8df7856b35dc5eda,e1523a4cb6384cabbf992c809285f1c1,bbddb5111f7a4945b65f01e1aa36380e,e1523a4cb6384cabbf992c809285f1c1,0da3bab2021f455ca8cda8286f991af8,,1
lurkroom_1db850520408412dbf0165f81bf6912d_ec46cbf724ce469998e598418995b1c4,stone,lurkroom_daisychain_c0736c5b964849a8bb936c6d91bbf8c3,lurkroom_1db850520408412dbf0165f81bf6912d_25145655ab2a43679f54df04114aaabc,lurkroom_1db850520408412dbf0165f81bf6912d_643e349ea5af42dea3c42f33ac216b13,lurkroom_1db850520408412dbf0165f81bf6912d_a1828301e64e4621b1a51f0e88ede4f3,lurkroom_1db850520408412dbf0165f81bf6912d_ec46cbf724ce469998e598418995b1c4,,1
1345a4c54aa541b28ed051437eae4eb2,golden_rill,a5eaf181c51d4e6c94f24ba89630f44e,player,7fba24c4b6b048dda9b49985ce148e32,player,1345a4c54aa541b28ed051437eae4eb2,,1
c64fe47e67004895b88da624d056a005,letter_l,cbbe78caf8c641358ea749b79e62a1bf,834d8f1806494c27b896c2e812be6125,d9755fc0867544df9ed81351e5b1fde4,bcf7780c45784befb84403396f483534,c64fe47e67004895b88da624d056a005,,1
694fc20d71574334b07f2a33bcf109ae,golden_floor,183a82a960914418b303d4982c11bdfe,daisychain,2e4e48eed24040248aa616a31d408369,6ebc535c03df44699ca6d794642f1362,694fc20d71574334b07f2a33bcf109ae,,1
575189022bfc4c3a9f75b0fb8ccbd2d1,void,8d9448a7fd884d1eabbe7da3c1b7bb94,3f0dcdeaa5294a6dbc4a742e37c151fa,775fbfdef5c04686af470371e2e6f925,a01f0c8d9b8c47f89a7e63f25f594b4f,575189022bfc4c3a9f75b0fb8ccbd2d1,,1
9f79fdad7e014382b5a3bd9add8bfa00,cobble,67244ae1060c44a897be374bead9fe65,1997a7d7efa5427aba309e435ab290ec,4d772ed4713d44278c9efaf3f41fb67a,42e3eae9b0db4fe4ac1513b9ebebf710,9f79fdad7e014382b5a3bd9add8bfa00,,1
2293e70b3376454f84dbbb1da5bfa8e9,golden_rill,760e0d3d88724dab9f80631a6ba6c684,122b6a902f1246bba8487522b6a3e815,0d09007286f744ebb7aed7ce054786a7,122b6a902f1246bba8487522b6a3e815,2293e70b3376454f84dbbb1da5bfa8e9,,1
fa9e7b52cd25427b9924705c73a26335,poison,413f0b0f29f34dcc91bc3a40d4719c46,d3b6d62d52c943ba9cdd2f2128071dff,f52bce9cb899471f8b7e9ce223b96e61,f4f0f3bf3da44f31bdc20fa52b94a729,fa9e7b52cd25427b9924705c73a26335,,1
dde04aad87a244d887f4910722709542_7c8cb2338fc8469b825a88c27a2de11e,rill,dde04aad87a244d887f4910722709542_92b0df62233e429d9389712b2514ef8c,a33869891e4e464bb88d5d263b767265,dde04aad87a244d887f4910722709542_92814feeecf7406f85dfd85a96de6e88,dde04aad87a244d887f4910722709542_7c8cb2338fc8469b825a88c27a2de11e,dde04aad87a244d887f4910722709542_7c8cb2338fc8469b825a88c27a2de11e,,1
c20367915dbb4abeb52e6653b6658d9a,stone,a2f72404fd494aaa9c88cb8dd1041628,591c4b1ce3454d209fe05d1dfa971583,c20367915dbb4abeb52e6653b6658d9a,9aee32e8c3574ba1b4d53c6194ddab25,c20367915dbb4abeb52e6653b6658d9a,,1
9ebd926a84194746ad44c31f333ad32f_2b92553f8be84640a95d97405fc1d072,void,9ebd926a84194746ad44c31f333ad32f_77988a66462d4df6a468904bd66645f3,9ebd926a84194746ad44c31f333ad32f_61e90c8c12274c82b58d80fdae55140d,9ebd926a84194746ad44c31f333ad32f_88a9e3d21cd14731af1f256f8075392b,9ebd926a84194746ad44c31f333ad32f_2b92553f8be84640a95d97405fc1d072,9ebd926a84194746ad44c31f333ad32f_2b92553f8be84640a95d97405fc1d072,,1
390499c6f3144c3fbacfa633e329ebaf,golden_rill,977e8a48fd2b4bfe8b0321db2558262f,2e4e48eed24040248aa616a31d408369,1874f4d3a64e4ae38d73f70d43c525c7,2e4e48eed24040248aa616a31d408369,390499c6f3144c3fbacfa633e329ebaf,,1
d2c0039b5a3949da86cb154fa31ad90f,golden_rill,1c756717dc8d463fa6c69d87c808218b,99e774120bc54d7ea3d009a254092a8c_3901f1fc6c554eacb8f8397576751c0d,d4c8fe04f9a14ad1977d14d62aa581c2,99e774120bc54d7ea3d009a254092a8c_3901f1fc6c554eacb8f8397576751c0d,d2c0039b5a3949da86cb154fa31ad90f,,1
553e2d6790f242dcb79066d77dc35518,rill,9786ac9a20ae4cfda8584038efd7bf70,6146ee54de024f26af4c60ef934e0fd5,e66c168cc6184fbebc6a3d0e5315c2a2,6146ee54de024f26af4c60ef934e0fd5,553e2d6790f242dcb79066d77dc35518,,1
d4c8fe04f9a14ad1977d14d62aa581c2,golden_rill,d2c0039b5a3949da86cb154fa31ad90f,b374eca1b68540929b0387af58e5315c,b94c9425aec145a495a188e3f2e7df3a,b374eca1b68540929b0387af58e5315c,d4c8fe04f9a14ad1977d14d62aa581c2,,1
23f2a49450df420d9603612d88b97fe6,golden_rill,08f77044b8af45eb967385f2dcb4c4bd,9aee32e8c3574ba1b4d53c6194ddab25,a03fe4c318434b3eb9a04fc2fca6b3e6,9aee32e8c3574ba1b4d53c6194ddab25,23f2a49450df420d9603612d88b97fe6,,1
f105e90a2b654caa8ff70803c81029ef,grass,2e005aa47f5b4e0383f6d46b0b88fafe,4b7c15f5de1647e2acd849a12e40df7d,5d7c215e70c54dcebaf4dbff8ca5ac2c,1b14ee8ffbc44217abd369cd0edd761d,f105e90a2b654caa8ff70803c81029ef,,1
ef3f0624b16949b9bcfee20140eebca0,golden_rill,279f270b5b1f48dfbd1ab45094bfc7c5,vovo_down,7b62aad45ba94567bfe99d0cf422aa08,vovo_down,ef3f0624b16949b9bcfee20140eebca0,,1
b9b146e1be534fa990637dfb1f47f67e,golden_rill,6ed9e98d6d4c4092aa66aa5b8aea104e,668dc59e001647938bd042af8c316297,3e911d209abf4a4ba1bb70e62939cd0c,668dc59e001647938bd042af8c316297,b9b146e1be534fa990637dfb1f47f67e,,1
c4d159ec73a54a059bd9cf710f84608a_left,boulder,c6790bf04e92485aa823b15efaaa2b2c,d5361e51dc1c4e46a8c8b1fb42586b0a,3567b6a9ecf64c36aede58bc37caffed,6bf916e570a841199dae30e3a6a90ad7,c4d159ec73a54a059bd9cf710f84608a_left,,1
3f53e2220d7c45b991434938cf743f82,leafs,0b5c4364c0d740ddbd1acaa70b6e6007,e116130417ad423a90fe10a6e362a54f,d32e40383a53402e9d6b82c566958043,5c19e5fc46884692aee2a9e0643a1e15,3f53e2220d7c45b991434938cf743f82,,1
56fed5882f264caa9026799a9a08c533,golden_rill,578acd529b3d436b8740ed03525aebc6,f2e7f9c4b935479980a5e5ca9fe4e410,a15f8cd697c24877b36d421a5e6f49d1,f2e7f9c4b935479980a5e5ca9fe4e410,56fed5882f264caa9026799a9a08c533,,1
78fb8170613945b785f7d1f67a7ab656,stone,fbe451c0c458416890f19b8c9eaa2f0a,7063a7d179534877ae0e44e5ba3e756f,19943a72b9c34eea80bfdb76cd97cb99,e0b24182547e4ec3ab445d0f4116a017,78fb8170613945b785f7d1f67a7ab656,,1
b418c0bf32e8494692cd6c344feae2c2,golden_wall,ba8248cf099645e8a9d0180c0dd0bf2a,6f59e70da38247cb9fce1725983d7452,e1b1a76894ea479c89dc60daef4a5b45,b418c0bf32e8494692cd6c344feae2c2,b418c0bf32e8494692cd6c344feae2c2,,1
3b6b14b86caa465abfc76ad6b09af2bf,golden_rill,edd341aa64d044b9a132e2070da784db,927721b17fbd49be97a8ca7ba9da3aa0,78293af3b7de4bab811886b8ab60e7e0,927721b17fbd49be97a8ca7ba9da3aa0,3b6b14b86caa465abfc76ad6b09af2bf,,1
lurkroom_1db850520408412dbf0165f81bf6912d_41c5b2754e3e40a6a0c1b2b9eb2ce8b1,stone,lurkroom_daisychain_be4e5324fc974ac39344cf5dfaf4b0d3,lurkroom_1db850520408412dbf0165f81bf6912d_41c5b2754e3e40a6a0c1b2b9eb2ce8b1,lurkroom_1db850520408412dbf0165f81bf6912d_06ec42ad68b24be0b43500cbfee5af00,lurkroom_1db850520408412dbf0165f81bf6912d_25145655ab2a43679f54df04114aaabc,lurkroom_1db850520408412dbf0165f81bf6912d_41c5b2754e3e40a6a0c1b2b9eb2ce8b1,,1
8c544a83e2a44ad0b477c604ce84d451,golden_rill,1db94642cc014cd1ad4e5585c4dcb8c5,0ac7cd87bf2f44c5a67c3291e7783c83,4ad2048bb6f74583b15f5c21acc3eb15,0ac7cd87bf2f44c5a67c3291e7783c83,8c544a83e2a44ad0b477c604ce84d451,,1
